-0.065108787,0.145715082,-0.012701328,0.037054111,0.036686278,-0.056071076,0.050155097,-0.088132466,0.07517004,-0.065503146,0.041307664,-0.011383104,0.139328598,-0.167062331,0.138166829,-0.102012287,0.215841087,-0.230363198,0.044509607,-0.039262117,0.053518905,-0.032137071,0.169067572,-0.216797946,0.093045811,-0.023552308,0.068648674,-0.117807646,0.27071771,-0.020727118,0.092041916,-0.155278852,0.040192452,-0.078869318,0.103131664,-0.03270864,0.16915597,0.013175969,-0.335058526,-0.130496692,0.12208174,-0.454097221,-0.101867087,0.088595947,0.013780859,0.024658525,-0.155496625,0.207795104,0.037301931,-0.076157935,-0.112990759,0.053024536,0.042213129,0.058844074,-0.096316897,-0.045518021,-0.023886703,0.015455213,0.045081002,0.011410476,0.033742137,-0.024776281,-0.016390752,0.026294075,0.015541333,0.006656211,0.006837859,0.010561382,0.02675195,-0.03214896,-0.003897665,-0.015598802,-0.001089181,-0.016156779,-0.005047413,0.01796913,0.017077657,0.007739839,0.003352425,0.005497377,-0.010620577,-0.001382191,-0.000234683,-0.001018228,-0.016363668,-0.034474757,0.119721556,0.046092581,0.015279003,0.021556024,-0.014469371,-0.015093558,-0.00056793,-0.0079327,0.001272839,0.002592909,0.000645429,0.002673364,0.000541039,0.000233227,0.000128986,0.000175942,0.000123221,0.000173004,6.38E-06,7.23E-06,2.84E-11,1.71E-11,0,0
0.082708277,-0.137624322,-0.039111874,-0.074241313,-0.067023009,0.023516693,0.027553332,0.069212879,-0.053545265,0.155059799,-0.002214236,0.058796933,-0.116240896,-0.067643213,0.122471798,-0.095012528,-0.054493775,-0.175549698,0.157911986,-0.148973606,0.105671977,-0.125837877,-0.022505171,-0.085246299,-0.118892036,0.081297893,-0.030665909,0.012982962,-0.223759263,-0.127863597,0.17176651,0.093904363,0.013788667,-0.22921927,-0.044233412,-0.160562066,0.247163838,-0.081631711,-0.171027093,0.013664073,6.77E-05,0.080371272,-0.383912429,0.199733372,-0.047519002,-0.080511843,0.131112044,-0.111430758,0.238293693,-0.000283626,0.060419573,0.135720325,0.010242436,0.041725729,0.171755627,0.194922629,0.086113932,-0.048225656,-0.088369923,-0.140189307,-0.071470681,0.019568089,-0.03345796,-0.037397683,-0.045106232,-0.018988623,-0.004850115,0.002826363,-0.066668675,0.030154477,0.019984967,0.01533518,-0.005619599,0.010994634,0.009670955,-0.008253993,-0.004973598,-0.027063785,0.007582865,0.001572887,0.015056876,-0.0117782,-0.007979149,0.000191046,0.014805474,0.032441394,-0.14699887,-0.064350284,-0.014503535,-0.031532256,0.014086982,0.011522301,0.004537805,0.007658803,-0.005350968,-0.002534562,-0.000789801,-0.00132346,0.002391609,-0.000342552,6.52E-06,9.93E-05,-3.38E-06,0.000103907,-5.79E-06,1.36E-05,1.59E-10,-1.16E-11,6.01E-17,-7.58E-17
0.052685801,0.03540573,-0.091440025,-0.140247823,-0.032256922,-0.058138831,0.041488957,-0.041598198,-0.045067079,0.059456821,0.009082401,0.050012686,0.014702292,-0.166262972,0.170191669,-0.074506849,0.021296066,-0.234444154,0.101295336,-0.175831182,0.029874652,-0.065740712,0.315223186,-0.163924859,0.062058922,0.609652236,-0.120756997,-0.00761161,0.201101691,-0.030590473,-0.074008367,0.209742777,-0.047304592,-0.017602518,-0.124367412,-0.024683101,-0.120718265,-0.002557788,0.230091718,-0.005819717,-0.043172009,0.14349613,0.122587278,-0.132815387,0.014246089,0.011468529,0.026704262,-0.015933888,-0.11106233,0.015960931,0.037549448,-0.061936703,-0.022749589,-0.064299303,-0.062291661,-0.039558194,-0.011476322,-0.029965191,-0.02363303,0.031237921,0.010002214,0.021565143,0.029969517,0.015611169,0.045164575,0.005931928,-0.005007209,-0.013912969,0.026428163,0.006134878,-0.001310066,0.024086145,-0.002517318,0.025358979,0.008555521,-0.009911924,0.00226139,0.010253126,0.002713997,-0.001058237,-0.009914664,0.019656829,0.008144899,0.000931797,0.009137907,0.007542939,0.005526845,0.003945625,-0.004561413,0.007757617,0.00340151,0.003509438,-0.003848607,0.000224859,0.002100236,-0.001427046,-0.000576301,0.015773199,-0.002819138,0.000637456,0.00015535,-0.000496332,-0.000439258,-0.00014046,-1.03E-05,-3.05E-05,7.07E-11,-1.41E-12,-4.24E-16,4.38E-17
0.129105572,-0.144798441,-0.026028878,-0.062490143,-0.076557924,0.019203651,-0.061860189,0.036243498,-0.049966821,0.027674909,0.072656927,-0.000683587,-0.182874004,-0.106097172,-0.072536257,0.074608921,-0.160930236,0.062535483,0.032651577,-0.074306173,0.021269316,-0.062976236,-0.079828446,0.036842524,-0.04233117,0.031941823,-0.075558805,0.037519086,-0.030589055,-0.034497969,0.028335361,0.020357363,-0.054134258,-0.059228254,-0.002073118,0.014957966,0.01117804,0.011619688,-0.027225564,-0.026680689,0.036831375,-0.07843081,-0.021637594,-0.00387792,-0.000949022,-0.026884877,0.044573159,-0.053211189,-0.057025832,-0.06656264,0.127560134,0.055947005,0.055700579,-0.036945678,-0.011168334,0.097157342,0.094846469,-0.015517512,-0.001520154,0.058608597,0.058641766,-0.08954988,0.02606369,0.087251224,0.036101821,0.103022685,7.51E-05,-0.020167126,0.05801484,-0.084490686,-0.023765384,-0.060870418,-0.016165178,-0.036801277,-0.000721858,0.010783942,0.018047019,0.06479391,0.019891632,0.003085189,-0.051152883,-0.032447291,0.004483805,-0.028609147,-0.131192956,-0.198525943,0.702613981,0.295702788,0.075547724,0.165293788,-0.075900762,-0.081889937,-0.011505616,-0.054162276,0.016047881,0.002019414,0.011637408,-0.010296171,-0.001895347,9.56E-05,0.000411011,-0.000772488,-0.000136078,0.002171771,2.08E-05,-1.53E-05,3.08E-10,9.91E-11,1.05E-16,3.39E-17
0.11605938,-0.145287182,-0.016936332,-0.044593917,-0.084705922,0.004140238,-0.063734912,0.026219186,-0.012004789,-0.005872727,0.081230713,0.01959073,-0.202859921,-0.162295111,-0.082660178,0.117197243,-0.194230706,0.015621459,0.019123532,-0.119251215,0.005348588,0.02537357,-0.010320712,0.131356552,-0.047720189,0.028701597,-0.059789071,-0.004892057,0.025550239,-0.096148545,0.099656379,-0.016414456,-0.097027598,-0.047704734,0.130738522,0.110814913,0.000907749,0.062069246,-0.049600097,-0.008590063,-0.021356113,-0.060169564,-0.00528513,0.04371861,0.020519803,0.04071678,-0.092768316,0.138527869,0.008955918,0.047544874,-0.198457635,-0.113894855,-0.043854927,0.023469603,-0.113713356,-0.162233378,-0.143876548,0.03321735,0.020353361,-0.019381251,-0.055043514,0.108077347,-0.012726856,-0.079404752,0.000260737,-0.083788369,0.02273034,0.039996859,0.010267432,0.039022185,0.008942058,0.041814079,-0.005009346,0.033508088,-0.025587134,0.054322785,-0.005458704,-0.009394338,-0.015957366,0.003668803,-0.024366259,0.041737698,0.02853401,-0.007167915,0.015538896,0.053658995,-0.070941747,-0.023282066,0.002209603,-0.026832264,0.021399962,-0.011438214,0.002634693,0.00634006,-0.012077791,0.026035805,-0.028512492,0.707331175,-0.043034778,-0.00293043,0.00824835,-0.008247339,-0.005792494,-0.009273732,0.000465317,-0.000797895,-7.48E-10,-1.64E-10,-1.97E-14,6.04E-16
0.116674139,-0.141776222,-0.018511899,-0.046672883,-0.085324921,0.001676087,-0.063705602,0.022036545,-0.010283254,-0.010253598,0.081048457,0.020921774,-0.206661677,-0.1709279,-0.077727012,0.116264748,-0.193692783,0.004576714,0.020221807,-0.127930925,0.004012047,0.03029618,-0.004204429,0.129004255,-0.04611977,0.045648903,-0.060396048,-0.00813257,0.027290461,-0.097721134,0.10037013,-0.009116536,-0.090694996,-0.043650378,0.124488946,0.110695646,-0.004000761,0.062472499,-0.048232207,-0.008704665,-0.021936557,-0.060238944,-0.001500669,0.033272502,0.017034298,0.046036253,-0.098799675,0.144219208,0.012947383,0.048060613,-0.2008411,-0.125735118,-0.049163657,0.015718118,-0.112362124,-0.172875497,-0.146143868,0.038316416,0.029230084,-0.025819905,-0.062729208,0.103593679,-0.015079224,-0.070541932,-0.016988097,-0.094377415,0.015445816,0.046279534,0.006606007,0.042501398,-0.003600343,0.027789027,-0.011345048,0.011403653,-0.036747296,0.043457381,-0.007425652,-0.001674242,-0.016706569,0.026679679,-0.00068772,0.009753776,0.012663874,0.004513194,0.024690965,0.037818292,-0.085761217,-0.018911091,-0.015380625,-0.025041225,-0.001979833,0.032764545,-0.004100249,0.026035653,0.00984447,-0.019789826,0.016513564,-0.698840598,0.041637365,0.003908685,-0.008252921,0.009252343,0.005648557,0.00689339,-0.000523282,0.000821649,6.72E-10,1.47E-10,1.97E-14,-6.11E-16
0.135073931,-0.121110204,-0.024907438,-0.065844919,-0.062627341,0.010917547,-0.076934014,0.00411722,-0.033284583,-0.011923469,0.102278344,-0.015594843,-0.150014352,-0.136309395,-0.084798809,0.103441124,-0.145879361,0.081032365,0.028235836,-0.055564595,0.008548455,-0.068988595,-0.08231281,-0.0071986,-0.001891688,0.02710126,-0.035595617,0.009228376,0.11613854,0.031560692,-0.034645879,-0.057471609,-0.016066733,-0.049802487,0.022430661,0.040203827,-0.013827985,0.027888808,-0.057297917,-0.08424541,0.123473848,-0.257610215,0.107885723,-0.07700064,-0.000232662,0.026983572,-0.002737417,-0.045554971,-0.171735976,-0.13628984,0.240432811,0.121642636,0.115808685,-0.037956816,-0.012490653,0.145783484,0.160593088,-0.015847556,0.047594872,0.146678024,0.185989838,-0.261585838,0.031897604,0.212859418,0.053483915,0.188896607,-0.053213014,-0.126630072,0.052696272,-0.096932935,-0.029686805,-0.091358227,0.027871391,-0.069000727,0.073908162,-0.108498722,0.034019357,-0.020514205,0.028911141,-0.061866335,0.069960456,-0.048167461,-0.0358131,0.050719227,0.056378997,0.036806109,-0.389864446,-0.21927448,-0.042021984,-0.109446718,0.042767221,0.053710632,0.018401105,0.005263377,-0.010460655,0.001077559,0.00275481,0.003641494,5.72E-05,-0.000222945,0.000183557,0.000734335,0.000403062,2.76E-05,6.33E-05,1.24E-05,-1.87E-10,-1.02E-10,-2.96E-16,7.99E-18
-0.145156125,-0.011176325,0.106064799,0.092428064,-0.002990973,-0.023424208,0.046306399,-0.010783472,0.019813728,0.000861144,0.12358565,0.01191245,-0.100488939,-0.061421938,-0.019416398,-0.02941607,0.081899207,-0.008797803,0.029230797,0.040989183,-0.082346155,-0.145400068,0.010443911,0.065440478,-0.030238528,0.047244951,0.05992905,-0.096087669,0.085766878,-0.10993989,0.019316075,-0.040882643,-0.151076823,-0.110990155,-0.135819109,0.249820227,-0.274485446,-0.042321757,-0.122664907,0.090233094,-0.17273452,-0.138499199,0.142239596,-0.15752692,0.020447726,-0.298976877,-0.228219337,-0.355553516,0.453931467,0.054502064,0.083799947,-0.04033609,0.035245391,0.086559235,0.031185534,0.075629147,0.039798987,0.081251419,0.039918137,0.057148492,0.002783313,0.023941449,-0.006391013,-0.106296419,-0.008173202,-0.026882238,-0.008464082,-0.020843734,0.005914619,0.018025364,-0.039714202,-0.003673567,-0.006266039,0.003771522,0.009499084,0.00258188,-0.008947965,-0.017008039,-0.022430561,-0.006489781,0.003708464,0.000901527,0.008415338,0.006408892,0.001759951,-0.024255533,0.009404846,-0.007264365,0.007863435,-0.020012147,0.037610168,0.045204499,0.00609048,0.01213682,0.0088086,0.001550279,-0.007719545,0.001860168,-0.000221127,-0.000793956,-0.000169825,-0.000308722,-0.000126978,3.27E-05,-3.94E-06,2.57E-05,-7.96E-11,-2.20E-11,-1.41E-16,-1.16E-16
0.148009675,0.053648244,-0.123433325,-0.099033247,0.001693919,0.055717017,-0.02525265,-0.006531792,-0.008486614,0.018225244,-0.080754377,-0.022662054,0.033508826,0.045978383,-0.020797405,0.037818363,-0.090860738,-0.066530037,-0.010918093,0.033381816,-0.066736077,0.092826891,0.026737998,-0.009415203,0.055665076,-0.04906594,-0.064227826,0.026408149,-0.003867117,0.063020571,0.011516225,0.031059056,0.111420228,0.051024606,0.090527433,-0.119282303,0.130821351,-0.02190474,0.050768164,0.043986593,0.056907999,0.015085945,0.162693089,-0.113064624,0.035974,-0.185149937,-0.003312657,-0.189461549,0.239336825,0.043987929,-0.471960996,-0.008116925,0.001129845,0.091670208,-0.460793529,0.283964293,0.106505109,-0.130031382,-0.094668772,-0.118455805,0.039014806,-0.210922745,0.074216325,0.099260758,0.016720714,0.029338304,-0.014746989,-0.015400599,0.020900807,0.015767594,0.003201259,-0.013625398,0.022590688,0.015077598,0.006194678,-0.030783184,0.012135314,0.034040635,0.002965675,-0.011207302,-0.015534674,0.041062024,-0.001781277,-0.008177123,0.027093934,0.053322132,-0.00654234,-0.006908598,-0.013335092,0.037023463,-0.05347778,-0.065317828,-0.005441131,-0.019249756,-0.011178937,-0.013120922,0.013099463,-0.004207453,-0.000802569,0.003004599,-0.000125872,0.000697391,-0.000394587,-0.000214701,1.11E-05,-1.86E-05,3.97E-11,-3.12E-11,6.84E-16,-7.85E-17
0.002579486,0.005594604,0.004585195,-0.011903869,-0.004070389,-0.001669023,0.001493682,-0.008603092,0.004276026,-0.007058411,0.044184274,-0.026124253,-0.001209819,-0.009310781,0.012757643,-0.008371109,-0.160922313,-0.430168677,-0.079365943,0.264623246,-0.794523732,-0.192440007,-0.051869809,0.02287097,-0.091493923,-0.025199516,-0.04390397,0.014157907,-0.03029188,0.003680695,0.009537906,0.0118212,-0.032539776,-0.049640473,0.009070563,-0.012113819,0.012601729,0.02662625,0.021430728,-0.011055654,0.034455402,0.001996539,-0.04155178,0.015983971,-0.007420509,0.051346569,0.024330224,0.051959401,-0.073082226,-0.022036301,0.026975164,0.023921796,-0.002028907,-0.007015909,0.036179358,-0.022681482,-0.003718673,0.005624902,0.014224948,-0.000925763,0.000886499,0.003416056,-0.011922064,0.004964691,0.012096727,-8.05E-05,0.008998334,0.002143573,0.002548311,-0.00562227,0.012268269,0.006517454,0.001174634,0.006874891,-0.013420814,0.00466072,-0.01028453,0.009290744,0.000127686,-0.002941271,-0.004644547,0.010622009,-0.010352458,-0.004529059,0.004952378,0.009894391,0.000133552,-5.42E-05,0.00093158,0.005518427,-0.013359091,-0.015947345,0.000781793,-0.003182267,-0.001976915,0.000271828,0.006032336,-6.69E-06,0.000239565,-0.000815998,-7.18E-05,0.000254972,-1.59E-05,3.91E-05,-3.83E-06,-9.82E-06,-5.15E-11,6.22E-12,3.89E-18,-4.48E-18
